ProductID,ProductName,Category,Brand,Price,Rating,NumberOfReviews,StockQuantity,DiscountPercentage,WarrantyMonths,SoldUnits,DemandLevel
EOS-00233,Bose Noise Cancelling Headphones V782,Headphones,Bose,205.25,3.9,132.0,314.0,21.0,24.0,414,Medium
EOS-00234,Xiaomi 5G Phone P346,Smartphone,Xiaomi,958.57,4.2,159.0,126.0,8.0,24.0,521,Medium
EOS-00235,Philips Mini LED TV L369,TV,Philips,1694.13,4.3,122.0,84.0,11.0,,436,Medium
EOS-00236,Apple Ultrabook Q275,Laptop,Apple,513.82,4.2,43.0,104.0,9.0,24.0,492,Medium
EOS-00237,Samsung Hybrid Watch I680,Smartwatch,Samsung,460.36,3.2,184.0,57.0,15.0,12.0,709,High
EOS-00238,Corsair Power Bank C699,Accessory,Corsair,134.74,4.5,64.0,122.0,21.0,6.0,543,Medium
EOS-00239,Belkin Webcam B329,Accessory,Belkin,120.47,3.6,61.0,86.0,24.0,12.0,520,Medium
EOS-00240,HP 2-in-1 Laptop S407,Laptop,HP,2472.02,4.0,163.0,67.0,0.0,36.0,460,Medium
EOS-00241,GoPro DSLR Camera F849,Camera,GoPro,1956.94,4.0,221.0,82.0,2.0,12.0,246,Low
EOS-00242,Valve Retro Console E521,Gaming Console,Valve,450.22,4.2,269.0,209.0,14.0,12.0,548,Medium
EOS-00243,Samsung Fitness Watch I853,Smartwatch,Samsung,380.81,3.9,87.0,45.0,26.0,12.0,470,Medium
EOS-00244,Amazfit Sports Watch E650,Smartwatch,Amazfit,247.37,3.8,153.0,131.0,0.0,24.0,580,Medium
EOS-00245,Fujifilm Instant Camera H934,Camera,Fujifilm,2359.06,4.9,452.0,193.0,,12.0,287,Low
EOS-00246,Microsoft Pro Tablet O352,Tablet,Microsoft,536.13,3.3,117.0,190.0,29.0,24.0,227,Low
EOS-00247,Lenovo 2-in-1 Laptop U887,Laptop,Lenovo,867.87,4.9,334.0,109.0,13.0,36.0,744,High
EOS-00248,Anker Power Bank C104,Accessory,Anker,121.72,3.8,8.0,58.0,21.0,6.0,540,Medium
EOS-00249,Lenovo Pro Tablet U705,Tablet,Lenovo,339.84,4.0,86.0,127.0,27.0,24.0,479,Medium
EOS-00250,JBL Earbuds T646,Headphones,JBL,86.46,3.6,136.0,290.0,13.0,6.0,517,Medium
EOS-00251,JBL Gaming Headset Q921,Headphones,JBL,174.07,4.9,174.0,174.0,34.0,24.0,664,High
EOS-00252,Samsung Budget Phone T178,Smartphone,Samsung,857.92,3.8,331.0,267.0,0.0,24.0,268,Low
EOS-00253,Apple 5G Phone F451,Smartphone,Apple,,3.8,107.0,199.0,8.0,12.0,382,Low
EOS-00254,Anker Power Bank W734,Accessory,Anker,49.93,4.8,197.0,118.0,15.0,24.0,413,Medium
EOS-00255,Canon Vlogging Camera R527,Camera,Canon,565.48,4.2,303.0,139.0,13.0,36.0,659,High
EOS-00256,Google Smartphone R327,Smartphone,Google,649.46,3.8,208.0,192.0,32.0,12.0,382,Low
EOS-00257,Hisense OLED TV Y134,TV,Hisense,1024.68,3.7,87.0,212.0,17.0,36.0,476,Medium
EOS-00258,Lenovo Kids Tablet E248,Tablet,Lenovo,1205.1,3.5,264.0,20.0,24.0,24.0,280,Low
EOS-00259,Microsoft Pro Tablet D149,Tablet,Microsoft,383.72,3.4,175.0,97.0,23.0,24.0,451,Medium
EOS-00260,Canon Mirrorless Camera R406,Camera,Canon,1499.32,3.6,451.0,222.0,7.0,36.0,391,Low
EOS-00261,AOC Ultrawide Monitor J231,Monitor,AOC,513.4,4.0,248.0,39.0,5.0,12.0,721,High
EOS-00262,OnePlus 5G Phone H611,Smartphone,OnePlus,439.54,3.9,76.0,153.0,17.0,24.0,568,Medium
EOS-00263,Microsoft Console Bundle X256,Gaming Console,Microsoft,271.67,4.2,1872.0,133.0,7.0,12.0,566,Medium
EOS-00264,Valve Gaming Console P269,Gaming Console,Valve,345.92,5.0,125.0,102.0,19.0,24.0,722,High
EOS-00265,Valve Retro Console R503,Gaming Console,Valve,454.72,3.9,92.0,317.0,11.0,12.0,407,Medium
EOS-00266,Apple 5G Phone J650,Smartphone,Apple,443.89,4.2,72.0,65.0,0.0,24.0,626,High
EOS-00267,Sony Wireless Headphones Z104,Headphones,Sony,233.48,4.1,228.0,60.0,0.0,6.0,525,Medium
EOS-00268,LG Smart TV B255,TV,LG,1064.34,3.3,41.0,136.0,0.0,12.0,388,Low
EOS-00269,TCL 4K TV S243,TV,TCL,965.6,4.6,118.0,160.0,10.0,12.0,644,High
EOS-00270,Canon Vlogging Camera Q432,Camera,Canon,1349.94,3.4,290.0,37.0,29.0,24.0,657,High
EOS-00271,Apple Studio Headphones M204,Headphones,Apple,177.59,3.7,70.0,173.0,0.0,6.0,433,Medium
EOS-00272,Belkin Power Bank O816,Accessory,Belkin,142.01,4.4,272.0,207.0,4.0,6.0,497,Medium
EOS-00273,Nintendo Handheld Console P505,Gaming Console,Nintendo,557.75,4.1,313.0,31.0,26.0,12.0,453,Medium
EOS-00274,Samsung Pro Tablet N844,Tablet,Samsung,496.78,3.4,188.0,95.0,19.0,12.0,445,Medium
EOS-00275,Amazfit Hybrid Watch U607,Smartwatch,Amazfit,290.82,3.8,22.0,197.0,0.0,12.0,512,Medium
EOS-00276,Philips Mini LED TV I102,TV,Philips,895.75,4.6,44.0,101.0,2.0,24.0,479,Medium
EOS-00277,MSI Creator Laptop W533,Laptop,MSI,1484.55,4.0,106.0,168.0,39.0,,868,High
EOS-00278,Fitbit Hybrid Watch F322,Smartwatch,Fitbit,200.04,3.8,100.0,117.0,16.0,24.0,552,Medium
EOS-00279,Microsoft USB-C Hub B470,Accessory,Microsoft,42.07,3.8,168.0,193.0,18.0,24.0,479,Medium
EOS-00280,Motorola Smartphone N743,Smartphone,Motorola,253.98,3.8,155.0,112.0,20.0,12.0,421,Medium
EOS-00281,LG Curved Monitor W753,Monitor,LG,273.73,3.9,179.0,167.0,3.0,36.0,618,High
EOS-00282,Amazfit Fitness Watch Z892,Smartwatch,Amazfit,238.15,3.7,63.0,126.0,0.0,,424,Medium
EOS-00283,Dell Office Monitor I670,Monitor,Dell,607.45,4.1,123.0,26.0,7.0,12.0,466,Medium
EOS-00284,Anker Mechanical Keyboard X449,Accessory,Anker,,4.2,463.0,124.0,20.0,24.0,362,Low
EOS-00285,Huawei Kids Tablet Z364,Tablet,Huawei,330.88,3.4,222.0,66.0,11.0,24.0,494,Medium
EOS-00286,JBL Earbuds S575,Headphones,JBL,80.05,3.3,241.0,104.0,35.0,6.0,348,Low
EOS-00287,Acer Business Notebook V126,Laptop,Acer,739.7,4.0,162.0,139.0,29.0,12.0,660,High
EOS-00288,JBL Wireless Headphones V863,Headphones,JBL,187.93,4.3,462.0,17.0,31.0,24.0,429,Medium
EOS-00289,Huawei GPS Watch T969,Smartwatch,Huawei,277.2,5.0,487.0,134.0,10.0,12.0,504,Medium
EOS-00290,MSI Business Notebook A758,Laptop,MSI,597.22,4.4,477.0,232.0,4.0,12.0,497,Medium
EOS-00291,Samsung Curved Monitor F232,Monitor,Samsung,293.28,,209.0,225.0,0.0,36.0,403,Medium
EOS-00292,Apple Mini Tablet U388,Tablet,Apple,262.62,4.3,16.0,209.0,15.0,24.0,663,High
EOS-00293,Dell 4K Monitor M479,Monitor,Dell,737.07,4.1,159.0,45.0,3.0,12.0,564,Medium
EOS-00294,Samsung OLED TV B449,TV,Samsung,1126.36,4.3,124.0,174.0,0.0,24.0,581,Medium
EOS-00295,Sony Handheld Console I987,Gaming Console,Sony,473.99,3.2,90.0,154.0,11.0,12.0,415,Medium
EOS-00296,Corsair Power Bank A616,Accessory,Corsair,75.31,3.1,69.0,156.0,0.0,12.0,515,Medium
EOS-00297,Samsung Pro Tablet E286,Tablet,Samsung,585.15,3.3,277.0,190.0,5.0,24.0,444,Medium
EOS-00298,Canon Action Camera E553,Camera,Canon,2025.18,4.6,80.0,78.0,0.0,36.0,305,Low
EOS-00299,Google Pro Smartphone A947,Smartphone,Google,770.7,3.5,242.0,42.0,12.0,12.0,625,High
EOS-00300,Lenovo Pro Tablet F321,Tablet,Lenovo,656.14,4.4,192.0,126.0,7.0,12.0,503,Medium
EOS-00301,Apple 5G Phone K804,Smartphone,Apple,1495.63,4.0,142.0,272.0,2.0,12.0,234,Low
EOS-00302,Microsoft Mini Tablet O432,Tablet,,,3.8,621.0,90.0,0.0,12.0,742,High
EOS-00303,Sony Action Camera J134,Camera,Sony,,3.1,374.0,127.0,22.0,12.0,366,Low
EOS-00304,Dell Office Monitor G265,Monitor,Dell,781.07,4.7,85.0,111.0,18.0,24.0,484,Medium
EOS-00305,Belkin USB-C Hub T233,Accessory,Belkin,57.13,4.7,229.0,213.0,7.0,12.0,423,Medium
EOS-00306,Meta Retro Console U756,Gaming Console,Meta,205.54,3.1,415.0,84.0,11.0,24.0,589,Medium
EOS-00307,Xiaomi 5G Phone S874,Smartphone,Xiaomi,665.99,4.5,242.0,154.0,12.0,12.0,450,Medium
EOS-00308,Lenovo Tablet F312,Tablet,Lenovo,545.35,3.9,34.0,52.0,0.0,12.0,492,Medium
EOS-00309,Razer Webcam I432,Accessory,Razer,210.64,3.4,226.0,135.0,7.0,12.0,308,Low
EOS-00310,TCL OLED TV V476,TV,TCL,1515.14,5.0,350.0,124.0,0.0,12.0,520,Medium
EOS-00311,Huawei Hybrid Watch Y206,Smartwatch,Huawei,181.37,4.0,71.0,75.0,21.0,12.0,564,Medium
EOS-00312,Sony Vlogging Camera U808,Camera,Sony,1328.28,3.9,158.0,69.0,24.0,12.0,523,Medium
EOS-00313,Anker Webcam U819,Accessory,Anker,130.6,3.9,358.0,174.0,18.0,12.0,457,Medium
EOS-00314,Nintendo Console Bundle Q480,Gaming Console,Nintendo,308.14,3.7,389.0,96.0,0.0,24.0,432,Medium
EOS-00315,Sennheiser Earbuds M163,Headphones,Sennheiser,237.39,3.6,341.0,85.0,12.0,24.0,385,Low
EOS-00316,Microsoft Mechanical Keyboard N336,Accessory,Microsoft,48.9,4.2,26.0,183.0,18.0,12.0,602,High
EOS-00317,Sony Handheld Console L104,Gaming Console,Sony,527.98,3.8,45.0,168.0,28.0,24.0,412,Medium
EOS-00318,Fujifilm Action Camera M833,Camera,Fujifilm,427.25,3.5,351.0,44.0,11.0,12.0,598,Medium
EOS-00319,TCL QLED TV X534,TV,,1730.02,3.2,131.0,56.0,25.0,12.0,358,Low
EOS-00320,Amazfit Fitness Watch Y194,Smartwatch,Amazfit,96.67,3.5,167.0,158.0,18.0,24.0,482,Medium
EOS-00321,Samsung QLED TV V463,TV,Samsung,1215.17,4.1,393.0,197.0,29.0,24.0,500,Medium
EOS-00322,Garmin Smartwatch R189,Smartwatch,Garmin,350.18,3.4,66.0,117.0,5.0,24.0,479,Medium
EOS-00323,Asus Gaming Monitor N423,Monitor,Asus,284.47,4.0,184.0,136.0,0.0,24.0,800,High
EOS-00324,Google 5G Phone E667,Smartphone,Google,322.64,3.8,159.0,49.0,15.0,12.0,451,Medium
EOS-00325,Samsung OLED TV B937,TV,Samsung,577.56,3.4,199.0,152.0,21.0,12.0,425,Medium
EOS-00326,Lenovo Ultrabook M917,Laptop,Lenovo,1014.51,3.4,187.0,150.0,9.0,12.0,609,High
EOS-00327,Google 5G Phone M156,Smartphone,Google,492.57,3.9,83.0,31.0,0.0,12.0,379,Low
EOS-00328,Microsoft Power Bank Z680,Accessory,Microsoft,100.14,4.4,234.0,113.0,0.0,12.0,305,Low
EOS-00329,Microsoft Mini Tablet W270,Tablet,Microsoft,1300.0,3.7,46.0,112.0,11.0,24.0,305,Low
EOS-00330,Lenovo 2-in-1 Laptop O758,Laptop,Lenovo,1641.71,4.0,268.0,30.0,0.0,12.0,421,Medium
EOS-00331,Razer Webcam Q838,Accessory,Razer,95.2,4.7,206.0,233.0,16.0,12.0,518,Medium
EOS-00332,Apple Mini Tablet V496,Tablet,Apple,195.06,4.0,144.0,296.0,14.0,12.0,371,Low
EOS-00333,LG 4K TV O776,TV,LG,860.84,4.7,348.0,98.0,12.0,36.0,414,Medium
EOS-00334,Samsung Smartwatch D187,Smartwatch,Samsung,347.69,4.1,423.0,150.0,18.0,24.0,633,High
EOS-00335,JBL Gaming Headset Q367,Headphones,JBL,85.56,3.6,91.0,160.0,29.0,6.0,455,Medium
EOS-00336,Canon Vlogging Camera B400,Camera,Canon,724.51,4.6,124.0,42.0,18.0,12.0,772,High
EOS-00337,Samsung 4K Monitor H382,Monitor,Samsung,654.74,3.5,316.0,147.0,,36.0,476,Medium
EOS-00338,BenQ Ultrawide Monitor U635,Monitor,BenQ,531.24,4.1,192.0,22.0,4.0,24.0,484,Medium
EOS-00339,JBL Gaming Headset Z228,Headphones,JBL,128.63,4.3,224.0,141.0,41.0,12.0,513,Medium
EOS-00340,Dell Ultrabook N153,Laptop,Dell,635.44,3.5,133.0,90.0,12.0,24.0,573,Medium
EOS-00341,Hisense QLED TV L697,TV,Hisense,1480.27,4.5,241.0,123.0,17.0,12.0,418,Medium
EOS-00342,OnePlus 5G Phone W370,Smartphone,OnePlus,573.7,3.9,14.0,118.0,13.0,12.0,314,Low
EOS-00343,Huawei Mini Tablet U540,Tablet,Huawei,376.27,4.6,264.0,104.0,27.0,12.0,373,Low
EOS-00344,Meta Gaming Console C936,Gaming Console,,387.26,3.6,53.0,6.0,21.0,,484,Medium
EOS-00345,AOC Curved Monitor E583,Monitor,AOC,1218.73,3.8,251.0,219.0,32.0,36.0,474,Medium
EOS-00346,Google Smartphone S521,Smartphone,Google,451.16,4.6,283.0,78.0,7.0,12.0,510,Medium
EOS-00347,Apple 2-in-1 Laptop I521,Laptop,Apple,,3.9,65.0,76.0,19.0,12.0,385,Low
EOS-00348,Meta Gaming Console B379,Gaming Console,Meta,432.14,3.9,111.0,1.0,16.0,24.0,336,Low
EOS-00349,OnePlus Pro Smartphone U933,Smartphone,OnePlus,406.78,3.6,96.0,223.0,27.0,12.0,337,Low
EOS-00350,Corsair Webcam X730,Accessory,Corsair,99.38,3.4,63.0,165.0,,24.0,399,Low
EOS-00351,Motorola Smartphone B939,Smartphone,Motorola,690.38,2.8,78.0,135.0,0.0,24.0,406,Medium
EOS-00352,BenQ Curved Monitor F256,Monitor,BenQ,1376.96,4.6,258.0,59.0,30.0,36.0,308,Low
EOS-00353,Samsung Hybrid Watch R112,Smartwatch,Samsung,128.7,4.3,521.0,111.0,,24.0,623,High
EOS-00354,Amazfit Hybrid Watch U137,Smartwatch,Amazfit,296.69,3.9,356.0,163.0,35.0,12.0,711,High
EOS-00355,Apple Creator Laptop F124,Laptop,Apple,1468.99,4.2,479.0,193.0,28.0,36.0,573,Medium
EOS-00356,HP Business Notebook A754,Laptop,HP,1346.98,4.0,,70.0,2.0,36.0,487,Medium
EOS-00357,Asus 4K Monitor E738,Monitor,Asus,1024.98,3.9,106.0,1.0,5.0,12.0,302,Low
EOS-00358,Amazfit Smartwatch R175,Smartwatch,Amazfit,521.21,3.7,265.0,96.0,5.0,12.0,472,Medium
EOS-00359,Nikon Instant Camera E559,Camera,Nikon,2254.76,4.2,110.0,113.0,10.0,12.0,267,Low
EOS-00360,Lenovo Pro Tablet E497,Tablet,Lenovo,1013.68,3.6,86.0,158.0,9.0,12.0,337,Low
EOS-00361,Motorola Smartphone U779,Smartphone,Motorola,440.97,4.9,129.0,206.0,6.0,24.0,549,Medium
EOS-00362,Huawei Tablet B678,Tablet,Huawei,162.34,4.2,153.0,155.0,17.0,12.0,629,High
EOS-00363,Nikon DSLR Camera F189,Camera,Nikon,712.52,4.1,38.0,64.0,9.0,12.0,564,Medium
EOS-00364,Apple GPS Watch O913,Smartwatch,Apple,626.67,4.6,221.0,140.0,9.0,24.0,270,Low
EOS-00365,JBL Gaming Headset M704,Headphones,JBL,123.05,4.2,71.0,158.0,21.0,12.0,445,Medium
EOS-00366,Acer Gaming Laptop V905,Laptop,Acer,1778.71,3.8,105.0,154.0,19.0,12.0,254,Low
EOS-00367,BenQ Office Monitor H894,Monitor,BenQ,498.26,4.4,35.0,50.0,36.0,36.0,280,Low
EOS-00368,Meta Gaming Console G770,Gaming Console,Meta,903.71,4.2,207.0,180.0,10.0,24.0,278,Low
EOS-00369,Samsung Pro Smartphone J512,Smartphone,Samsung,365.7,3.5,54.0,134.0,9.0,24.0,394,Low
EOS-00370,Apple Noise Cancelling Headphones E877,Headphones,Apple,152.57,4.7,98.0,126.0,0.0,6.0,544,Medium
EOS-00371,Valve VR Bundle G993,Gaming Console,Valve,656.92,4.2,193.0,210.0,24.0,24.0,330,Low
EOS-00372,Meta Retro Console I471,Gaming Console,Meta,346.0,3.2,143.0,167.0,19.0,12.0,503,Medium
EOS-00373,Sony Noise Cancelling Headphones J410,Headphones,Sony,183.94,2.8,145.0,137.0,2.0,24.0,488,Medium
EOS-00374,Philips Smart TV U983,TV,Philips,682.66,4.2,223.0,86.0,11.0,36.0,597,Medium
EOS-00375,Acer Business Notebook O849,Laptop,Acer,1896.28,4.3,148.0,299.0,5.0,12.0,495,Medium
EOS-00376,Acer Gaming Laptop R865,Laptop,Acer,1366.26,3.7,248.0,145.0,14.0,36.0,500,Medium
EOS-00377,Apple Studio Headphones S678,Headphones,Apple,191.93,3.8,436.0,78.0,3.0,12.0,339,Low
EOS-00378,Sony DSLR Camera S828,Camera,Sony,503.37,4.6,47.0,80.0,34.0,12.0,429,Medium
EOS-00379,OnePlus Smartphone D528,Smartphone,,1051.81,3.6,159.0,186.0,13.0,24.0,227,Low
EOS-00380,Xiaomi Pro Smartphone H591,Smartphone,Xiaomi,947.11,3.3,124.0,80.0,32.0,24.0,576,Medium
EOS-00381,Dell Ultrabook M506,Laptop,Dell,806.19,4.2,58.0,204.0,18.0,24.0,511,Medium
EOS-00382,Acer Business Notebook K493,Laptop,Acer,2128.44,4.1,76.0,82.0,6.0,36.0,649,High
EOS-00383,Sennheiser Wireless Headphones V732,Headphones,Sennheiser,89.93,4.4,82.0,114.0,21.0,6.0,350,Low
EOS-00384,AOC Office Monitor Y481,Monitor,AOC,647.78,3.9,45.0,160.0,27.0,36.0,239,Low
EOS-00385,Samsung 4K Monitor K857,Monitor,Samsung,760.07,4.1,338.0,162.0,21.0,24.0,337,Low
EOS-00386,Asus Ultrabook L411,Laptop,Asus,1066.52,4.4,265.0,153.0,29.0,24.0,623,High
EOS-00387,Bose Studio Headphones O462,Headphones,Bose,172.44,3.4,340.0,99.0,16.0,12.0,394,Low
EOS-00388,Huawei Drawing Tablet G428,Tablet,Huawei,301.44,5.0,223.0,127.0,15.0,12.0,757,High
EOS-00389,HP Business Notebook A290,Laptop,HP,764.23,3.0,35.0,47.0,18.0,,212,Low
EOS-00390,Sennheiser Gaming Headset Z176,Headphones,Sennheiser,120.13,4.5,147.0,71.0,14.0,12.0,525,Medium
EOS-00391,OnePlus Budget Phone S793,Smartphone,OnePlus,484.99,4.1,140.0,134.0,7.0,12.0,372,Low
EOS-00392,Huawei Drawing Tablet Z778,Tablet,Huawei,705.11,4.7,254.0,74.0,0.0,24.0,513,Medium
EOS-00393,Belkin Webcam I524,Accessory,Belkin,124.16,3.5,58.0,137.0,7.0,6.0,308,Low
EOS-00394,Samsung OLED TV K299,TV,Samsung,957.27,4.6,183.0,77.0,13.0,36.0,584,Medium
EOS-00395,Amazfit Hybrid Watch O856,Smartwatch,Amazfit,252.68,,180.0,170.0,20.0,12.0,456,Medium
EOS-00396,LG Ultrawide Monitor P113,Monitor,LG,356.23,3.7,409.0,104.0,18.0,12.0,295,Low
EOS-00397,Sennheiser Studio Headphones H166,Headphones,Sennheiser,263.21,3.8,60.0,107.0,13.0,24.0,346,Low
EOS-00398,MSI 2-in-1 Laptop C872,Laptop,MSI,1824.01,4.4,144.0,122.0,13.0,36.0,464,Medium
EOS-00399,Acer Gaming Laptop H813,Laptop,Acer,553.93,4.5,178.0,29.0,36.0,24.0,725,High
EOS-00400,LG OLED TV K857,TV,LG,3500.0,4.2,402.0,155.0,3.0,36.0,281,Low
EOS-00401,Anker USB-C Hub F740,Accessory,Anker,74.35,4.4,124.0,70.0,0.0,12.0,466,Medium
EOS-00402,Motorola Pro Smartphone E135,Smartphone,Motorola,611.76,3.1,46.0,,21.0,12.0,253,Low
EOS-00403,Microsoft Mechanical Keyboard I863,Accessory,Microsoft,101.46,4.5,105.0,131.0,21.0,24.0,523,Medium
EOS-00404,Bose Earbuds S983,Headphones,Bose,122.6,4.0,156.0,128.0,14.0,6.0,460,Medium
EOS-00405,Xiaomi Pro Smartphone W621,Smartphone,Xiaomi,480.01,,374.0,183.0,7.0,24.0,588,Medium
EOS-00406,TCL QLED TV G157,TV,TCL,766.26,3.6,33.0,0.0,2.0,36.0,502,Medium
EOS-00407,Apple Foldable Phone G925,Smartphone,Apple,581.91,4.5,271.0,78.0,15.0,12.0,695,High
EOS-00408,Sony Earbuds M641,Headphones,Sony,81.86,3.6,98.0,18.0,22.0,6.0,476,Medium
EOS-00409,Apple Pro Smartphone X996,Smartphone,Apple,1563.71,4.1,53.0,35.0,0.0,12.0,289,Low
EOS-00410,Sony DSLR Camera F282,Camera,Sony,770.74,4.1,90.0,160.0,10.0,24.0,588,Medium
EOS-00411,Apple Sports Watch F581,Smartwatch,Apple,191.83,3.5,74.0,173.0,30.0,12.0,318,Low
EOS-00412,Nikon Vlogging Camera Q377,Camera,Nikon,2537.05,4.7,252.0,94.0,13.0,36.0,440,Medium
EOS-00413,Xiaomi Pro Smartphone X638,Smartphone,Xiaomi,272.51,4.0,,106.0,24.0,12.0,371,Low
EOS-00414,BenQ Office Monitor E980,Monitor,BenQ,1038.93,4.6,237.0,251.0,21.0,12.0,418,Medium
EOS-00415,Asus Gaming Laptop E438,Laptop,Asus,1437.48,3.7,122.0,118.0,37.0,24.0,520,Medium
EOS-00416,Samsung Kids Tablet L490,Tablet,Samsung,457.12,3.0,308.0,135.0,0.0,24.0,336,Low
EOS-00417,MSI Creator Laptop Y205,Laptop,MSI,908.28,4.1,108.0,106.0,19.0,36.0,508,Medium
EOS-00418,Apple Smartwatch R871,Smartwatch,Apple,336.72,4.3,309.0,171.0,17.0,24.0,492,Medium
EOS-00419,OnePlus Smartphone N953,Smartphone,OnePlus,474.94,4.5,35.0,90.0,6.0,24.0,538,Medium
EOS-00420,Huawei Fitness Watch Q261,Smartwatch,Huawei,280.48,3.8,85.0,146.0,0.0,12.0,418,Medium
EOS-00421,OnePlus 5G Phone F769,Smartphone,OnePlus,314.37,4.9,191.0,64.0,8.0,24.0,560,Medium
EOS-00422,Samsung Tablet V418,Tablet,Samsung,390.71,2.6,136.0,187.0,0.0,12.0,572,Medium
EOS-00423,Lenovo Pro Tablet P367,Tablet,Lenovo,652.41,3.6,31.0,130.0,5.0,24.0,172,Low
EOS-00424,MSI Business Notebook I973,Laptop,MSI,758.76,4.0,290.0,140.0,28.0,12.0,578,Medium
EOS-00425,GoPro Vlogging Camera K286,Camera,GoPro,998.68,3.4,255.0,114.0,11.0,36.0,367,Low
EOS-00426,HP Business Notebook R367,Laptop,HP,1190.22,5.0,121.0,132.0,19.0,12.0,541,Medium
EOS-00427,OnePlus Foldable Phone A618,Smartphone,OnePlus,537.21,4.4,342.0,78.0,0.0,24.0,580,Medium
EOS-00428,Huawei Tablet A147,Tablet,Huawei,422.44,4.6,571.0,58.0,4.0,12.0,599,Medium
EOS-00429,Samsung Foldable Phone G672,Smartphone,Samsung,500.1,3.9,226.0,113.0,15.0,12.0,689,High
EOS-00430,Motorola Smartphone H688,Smartphone,Motorola,796.36,4.1,41.0,124.0,8.0,12.0,564,Medium
EOS-00431,Samsung 5G Phone U886,Smartphone,Samsung,596.53,4.0,44.0,107.0,19.0,24.0,473,Medium
EOS-00432,Samsung Pro Tablet B985,Tablet,Samsung,769.2,3.1,161.0,76.0,15.0,24.0,493,Medium
EOS-00433,Amazfit GPS Watch S646,Smartwatch,Amazfit,212.41,3.6,210.0,0.0,14.0,12.0,634,High
EOS-00434,Lenovo Tablet P849,Tablet,Lenovo,288.6,4.6,550.0,123.0,9.0,24.0,696,High
EOS-00435,Apple Hybrid Watch P356,Smartwatch,Apple,233.43,3.6,140.0,339.0,2.0,12.0,514,Medium
EOS-00436,Apple Tablet K579,Tablet,Apple,595.81,4.2,220.0,195.0,15.0,24.0,428,Medium
EOS-00437,Nikon Vlogging Camera X747,Camera,Nikon,576.09,3.1,125.0,59.0,10.0,24.0,561,Medium
EOS-00438,LG 4K Monitor H786,Monitor,LG,384.36,3.6,322.0,,26.0,36.0,665,High
EOS-00439,Razer Wireless Mouse T128,Accessory,Razer,76.57,4.2,117.0,18.0,8.0,12.0,432,Medium
EOS-00440,Google Budget Phone X161,Smartphone,Google,545.79,4.5,85.0,187.0,27.0,12.0,890,High
EOS-00441,LG 4K TV G694,TV,LG,2374.98,4.9,376.0,42.0,20.0,12.0,387,Low
EOS-00442,Xiaomi Budget Phone L436,Smartphone,Xiaomi,753.68,3.5,138.0,0.0,23.0,12.0,609,High
EOS-00443,Asus Gaming Laptop R907,Laptop,Asus,530.18,4.1,103.0,268.0,0.0,12.0,537,Medium
EOS-00444,Meta Console Bundle I786,Gaming Console,Meta,266.89,4.5,438.0,67.0,19.0,12.0,745,High
EOS-00445,MSI 2-in-1 Laptop Y430,Laptop,MSI,1454.86,3.6,77.0,213.0,33.0,24.0,460,Medium
EOS-00446,Asus Creator Laptop V318,Laptop,Asus,764.13,4.3,130.0,205.0,24.0,36.0,455,Medium
EOS-00447,Huawei Tablet N489,Tablet,Huawei,,4.0,,72.0,21.0,24.0,621,High
EOS-00448,Acer 2-in-1 Laptop R434,Laptop,Acer,755.06,4.4,3497.0,209.0,17.0,12.0,390,Low
EOS-00449,Acer Gaming Laptop Y455,Laptop,Acer,2319.67,4.3,146.0,150.0,26.0,36.0,416,Medium
EOS-00450,Apple Mini Tablet W513,Tablet,Apple,390.18,3.9,100.0,264.0,11.0,24.0,571,Medium
EOS-00451,Motorola Budget Phone Z883,Smartphone,Motorola,831.6,4.2,142.0,135.0,25.0,24.0,439,Medium
EOS-00452,Sony Action Camera C669,Camera,Sony,727.84,4.2,386.0,42.0,11.0,12.0,655,High
EOS-00453,Apple 5G Phone L471,Smartphone,Apple,408.67,4.2,227.0,212.0,0.0,24.0,561,Medium
EOS-00454,Sony Mini LED TV H149,TV,Sony,2102.72,3.1,152.0,165.0,24.0,24.0,417,Medium
EOS-00455,Fujifilm Vlogging Camera R410,Camera,Fujifilm,1513.65,3.9,52.0,46.0,12.0,36.0,410,Medium
EOS-00456,Apple Smartphone Y155,Smartphone,Apple,1600.0,3.2,186.0,201.0,3.0,12.0,218,Low
EOS-00457,Acer Gaming Laptop N634,Laptop,Acer,668.76,4.4,143.0,80.0,0.0,36.0,648,High
EOS-00458,Hisense QLED TV S920,TV,Hisense,786.49,3.6,220.0,219.0,22.0,36.0,552,Medium
EOS-00459,Fujifilm Mirrorless Camera X159,Camera,Fujifilm,1223.8,4.4,375.0,194.0,11.0,36.0,496,Medium
EOS-00460,GoPro Vlogging Camera L972,Camera,GoPro,1308.82,4.5,65.0,92.0,15.0,12.0,590,Medium
EOS-00461,Acer Business Notebook L314,Laptop,Acer,879.11,3.9,11.0,91.0,24.0,36.0,494,Medium
EOS-00462,Motorola Budget Phone K666,Smartphone,Motorola,217.97,3.4,81.0,63.0,8.0,24.0,559,Medium
EOS-00463,Samsung Drawing Tablet Q430,Tablet,Samsung,851.31,3.2,91.0,101.0,15.0,12.0,351,Low
EOS-00464,Google Pro Smartphone X952,Smartphone,Google,869.35,3.9,42.0,145.0,12.0,12.0,399,Low
EOS-00465,Samsung Office Monitor R358,Monitor,Samsung,315.23,3.5,14.0,45.0,16.0,36.0,403,Medium
